ProductionID,OrderID,FactoryID,LineID,StyleID,DateKey,ProductionDate,TargetQty,ProducedQty,EfficiencyPct,DHU,AvailableMinutes,UsedMinutes,LostTimeMinutes
306,2,1,6,47,20230513,2023-05-13,990,55,35.0,3.7,21000,1166.0,2947
307,2,1,1,47,20230514,2023-05-14,877,121,35.0,6.5,18600,2565.2,2560
308,2,1,5,47,20230514,2023-05-14,877,49,35.0,5.6,18600,1038.8,2089
309,2,1,6,47,20230514,2023-05-14,990,61,35.0,3.2,21000,1293.2,3624
310,2,1,1,47,20230515,2023-05-15,877,58,35.0,3.7,18600,1229.6,2087
311,2,1,5,47,20230515,2023-05-15,877,67,35.0,3.9,18600,1420.3999999999999,3165
312,2,1,6,47,20230515,2023-05-15,990,68,35.0,6.3,21000,1441.6,2751
313,2,1,1,47,20230516,2023-05-16,877,77,35.0,2.6,18600,1632.3999999999999,2273
314,2,1,5,47,20230516,2023-05-16,877,58,35.0,5.6,18600,1229.6,2074
315,2,1,6,47,20230516,2023-05-16,990,71,35.0,5.5,21000,1505.2,3330
316,2,1,1,47,20230517,2023-05-17,877,77,35.0,3.7,18600,1632.3999999999999,2624
317,2,1,5,47,20230517,2023-05-17,877,82,35.0,4.3,18600,1738.3999999999999,2142
318,2,1,6,47,20230517,2023-05-17,990,55,35.0,7.6,21000,1166.0,3002
319,2,1,1,47,20230518,2023-05-18,877,62,35.0,3.6,18600,1314.3999999999999,2565
320,2,1,5,47,20230518,2023-05-18,877,84,35.0,4.5,18600,1780.8,1926
321,2,1,6,47,20230518,2023-05-18,990,59,35.0,5.9,21000,1250.8,3301
322,2,1,1,47,20230520,2023-05-20,877,63,35.0,5.9,18600,1335.6,2586
323,2,1,5,47,20230520,2023-05-20,877,59,35.0,3.5,18600,1250.8,1522
324,2,1,6,47,20230520,2023-05-20,990,109,35.0,6.5,21000,2310.7999999999997,3346
325,2,1,1,47,20230521,2023-05-21,877,61,35.0,6.1,18600,1293.2,1723
326,2,1,5,47,20230521,2023-05-21,877,79,35.0,3.8,18600,1674.8,1495
327,2,1,6,47,20230521,2023-05-21,990,72,35.0,2.3,21000,1526.3999999999999,2601
328,2,1,1,47,20230522,2023-05-22,877,101,35.0,4.4,18600,2141.2,1726
329,2,1,5,47,20230522,2023-05-22,877,80,35.0,2.8,18600,1696.0,2517
330,2,1,6,47,20230522,2023-05-22,990,50,35.0,4.8,21000,1060.0,3457
331,2,1,1,47,20230523,2023-05-23,877,37,35.0,4.7,18600,784.4,2572
332,2,1,5,47,20230523,2023-05-23,877,76,35.0,4.8,18600,1611.2,3048
333,2,1,6,47,20230523,2023-05-23,990,51,35.0,4.0,21000,1081.2,3768
334,2,1,1,47,20230524,2023-05-24,877,57,35.0,5.0,18600,1208.3999999999999,1277
335,2,1,5,47,20230524,2023-05-24,877,81,35.0,5.9,18600,1717.2,1577
336,2,1,6,47,20230524,2023-05-24,990,41,35.0,5.9,21000,869.1999999999999,2026
337,2,1,1,47,20230525,2023-05-25,877,67,35.0,1.5,18600,1420.3999999999999,3210
338,2,1,5,47,20230525,2023-05-25,877,29,35.0,4.5,18600,614.8,3417
339,2,1,6,47,20230525,2023-05-25,990,50,35.0,5.7,21000,1060.0,1842
340,2,1,1,47,20230527,2023-05-27,877,66,35.0,6.1,18600,1399.2,1235
341,2,1,5,47,20230527,2023-05-27,877,57,35.0,5.7,18600,1208.3999999999999,2006
342,2,1,6,47,20230527,2023-05-27,990,87,35.0,6.3,21000,1844.3999999999999,2298
343,2,1,1,47,20230528,2023-05-28,877,66,35.0,2.8,18600,1399.2,2743
344,2,1,5,47,20230528,2023-05-28,877,62,35.0,6.2,18600,1314.3999999999999,2797
345,2,1,6,47,20230528,2023-05-28,990,82,35.0,2.3,21000,1738.3999999999999,3953
346,2,1,1,47,20230529,2023-05-29,877,72,35.0,6.2,18600,1526.3999999999999,2948
347,2,1,5,47,20230529,2023-05-29,877,91,35.0,6.2,18600,1929.2,1499
348,2,1,6,47,20230529,2023-05-29,990,29,35.0,4.1,21000,614.8,2529
349,2,1,1,47,20230530,2023-05-30,877,47,35.0,5.1,18600,996.4,1161
350,2,1,5,47,20230530,2023-05-30,877,34,35.0,3.1,18600,720.8,2210
351,2,1,6,47,20230530,2023-05-30,990,66,35.0,5.1,21000,1399.2,2222
352,2,1,1,47,20230531,2023-05-31,877,70,35.0,2.8,18600,1484.0,2828
353,2,1,5,47,20230531,2023-05-31,877,37,35.0,4.4,18600,784.4,1190
354,2,1,6,47,20230531,2023-05-31,990,57,35.0,2.0,21000,1208.3999999999999,3576
355,2,1,1,47,20230601,2023-06-01,877,58,35.0,6.1,18600,1229.6,3189
356,2,1,5,47,20230601,2023-06-01,877,71,35.0,4.9,18600,1505.2,1996
357,2,1,6,47,20230601,2023-06-01,990,89,35.0,4.4,21000,1886.8,3648
358,2,1,1,47,20230603,2023-06-03,877,79,35.0,1.1,18600,1674.8,2521
359,2,1,5,47,20230603,2023-06-03,877,56,35.0,4.1,18600,1187.2,2531
360,2,1,6,47,20230603,2023-06-03,990,57,35.0,3.3,21000,1208.3999999999999,1807
361,3,3,22,56,20240207,2024-02-07,1231,402,35.0,2.5,23400,7638.0,2159
362,3,3,23,56,20240207,2024-02-07,1136,398,35.0,3.2,21600,7562.0,2825
363,3,3,22,56,20240208,2024-02-08,1231,771,62.6,2.6,23400,14649.0,3089
364,3,3,23,56,20240208,2024-02-08,1136,604,53.1,3.8,21600,11476.0,2723
365,3,3,22,56,20240210,2024-02-10,1231,491,39.9,4.1,23400,9329.0,4014
366,3,3,23,56,20240210,2024-02-10,1136,541,47.6,7.3,21600,10279.0,2221
367,3,3,22,56,20240211,2024-02-11,1231,853,69.3,3.6,23400,16207.0,4284
368,3,3,23,56,20240211,2024-02-11,1136,277,35.0,5.1,21600,5263.0,1425
369,3,3,22,56,20240212,2024-02-12,1231,604,49.0,2.9,23400,11476.0,1929
370,3,3,23,56,20240212,2024-02-12,1136,816,71.8,4.2,21600,15504.0,2228
371,3,3,22,56,20240213,2024-02-13,1231,659,53.5,7.2,23400,12521.0,2841
372,3,3,23,56,20240213,2024-02-13,1136,578,50.8,5.5,21600,10982.0,2386
373,3,3,22,56,20240214,2024-02-14,1231,625,50.7,5.7,23400,11875.0,3997
374,3,3,23,56,20240214,2024-02-14,1136,339,35.0,6.8,21600,6441.0,2350
375,3,3,22,56,20240215,2024-02-15,1231,402,35.0,5.0,23400,7638.0,4090
376,3,3,23,56,20240215,2024-02-15,1136,743,65.4,2.4,21600,14117.0,2805
377,3,3,22,56,20240217,2024-02-17,1231,787,63.9,4.7,23400,14953.0,3456
378,3,3,23,56,20240217,2024-02-17,1136,503,44.2,4.3,21600,9557.0,3836
379,3,3,22,56,20240218,2024-02-18,1231,366,35.0,3.0,23400,6954.0,4475
380,3,3,23,56,20240218,2024-02-18,1136,456,40.1,3.8,21600,8664.0,1845
381,3,3,22,56,20240219,2024-02-19,1231,614,49.9,5.0,23400,11666.0,2692
382,3,3,23,56,20240219,2024-02-19,1136,569,50.1,2.9,21600,10811.0,1930
383,3,3,22,56,20240220,2024-02-20,1231,255,35.0,4.1,23400,4845.0,3925
384,3,3,23,56,20240220,2024-02-20,1136,449,39.5,3.5,21600,8531.0,2069
385,3,3,22,56,20240221,2024-02-21,1231,591,48.0,5.2,23400,11229.0,3602
386,3,3,23,56,20240221,2024-02-21,1136,518,45.6,2.4,21600,9842.0,3118
387,3,3,22,56,20240222,2024-02-22,1231,349,35.0,4.6,23400,6631.0,2858
388,3,3,23,56,20240222,2024-02-22,1136,604,53.1,3.9,21600,11476.0,2066
389,3,3,22,56,20240224,2024-02-24,1231,270,35.0,2.1,23400,5130.0,4241
390,3,3,23,56,20240224,2024-02-24,1136,545,47.9,3.4,21600,10355.0,2589
391,3,3,22,56,20240225,2024-02-25,1231,662,53.8,3.5,23400,12578.0,1825
392,3,3,23,56,20240225,2024-02-25,1136,479,42.1,3.4,21600,9101.0,2835
393,3,3,22,56,20240226,2024-02-26,1231,637,51.7,3.2,23400,12103.0,2575
394,3,3,23,56,20240226,2024-02-26,1136,554,48.7,5.3,21600,10526.0,3734
395,3,3,22,56,20240227,2024-02-27,1231,478,38.8,3.6,23400,9082.0,2469
396,3,3,23,56,20240227,2024-02-27,1136,534,47.0,5.4,21600,10146.0,1318
397,3,3,22,56,20240228,2024-02-28,1231,492,39.9,2.2,23400,9348.0,2463
398,3,3,23,56,20240228,2024-02-28,1136,806,70.9,5.2,21600,15314.0,2519
399,3,3,22,56,20240229,2024-02-29,1231,421,35.0,5.3,23400,7999.0,1803
400,3,3,23,56,20240229,2024-02-29,1136,464,40.8,6.0,21600,8816.0,2603
401,3,3,22,56,20240302,2024-03-02,1231,516,41.9,5.4,23400,9804.0,1415
402,3,3,23,56,20240302,2024-03-02,1136,344,35.0,6.2,21600,6536.0,2718
403,3,3,22,56,20240303,2024-03-03,1231,199,35.0,6.2,23400,3781.0,3940
404,3,3,23,56,20240303,2024-03-03,1136,482,42.4,4.9,21600,9158.0,1538
405,3,3,22,56,20240304,2024-03-04,1231,530,43.0,5.4,23400,10070.0,1903
406,3,3,23,56,20240304,2024-03-04,1136,292,35.0,5.2,21600,5548.0,2700
407,3,3,22,56,20240305,2024-03-05,1231,673,54.6,5.0,23400,12787.0,1414
408,3,3,23,56,20240305,2024-03-05,1136,507,44.6,4.3,21600,9633.0,1589
409,3,3,22,56,20240306,2024-03-06,1231,642,52.1,6.4,23400,12198.0,4181
410,3,3,23,56,20240306,2024-03-06,1136,669,58.8,3.7,21600,12711.0,2724
411,3,3,22,56,20240307,2024-03-07,1231,298,35.0,4.5,23400,5662.0,3528
412,3,3,23,56,20240307,2024-03-07,1136,483,42.5,5.6,21600,9177.0,3168
413,3,3,22,56,20240309,2024-03-09,1231,694,56.4,3.6,23400,13186.0,2959
414,3,3,23,56,20240309,2024-03-09,1136,397,35.0,1.8,21600,7543.0,1571
415,3,3,22,56,20240310,2024-03-10,1231,305,35.0,4.3,23400,5795.0,3581
416,3,3,23,56,20240310,2024-03-10,1136,290,35.0,4.0,21600,5510.0,1412
417,3,3,22,56,20240311,2024-03-11,1231,558,45.3,4.8,23400,10602.0,4119
418,3,3,23,56,20240311,2024-03-11,1136,766,67.4,3.9,21600,14554.0,3053
419,3,3,22,56,20240312,2024-03-12,1231,689,55.9,3.9,23400,13091.0,4675
420,3,3,23,56,20240312,2024-03-12,1136,561,49.3,4.9,21600,10659.0,3556
421,3,3,22,56,20240313,2024-03-13,1231,673,54.6,5.1,23400,12787.0,3019
422,3,3,23,56,20240313,2024-03-13,1136,614,54.0,3.5,21600,11666.0,4076
423,3,3,22,56,20240314,2024-03-14,1231,703,57.1,3.5,23400,13357.0,2300
424,3,3,23,56,20240314,2024-03-14,1136,555,48.8,5.1,21600,10545.0,3017
425,3,3,22,56,20240316,2024-03-16,1231,625,50.7,5.3,23400,11875.0,4327
426,3,3,23,56,20240316,2024-03-16,1136,542,47.7,4.4,21600,10298.0,4156
427,3,3,22,56,20240317,2024-03-17,1231,380,35.0,2.2,23400,7220.0,3897
428,3,3,23,56,20240317,2024-03-17,1136,429,37.7,6.4,21600,8151.0,3299
429,4,3,17,6,20220122,2022-01-22,1263,1500,95.0,3.4,21600,25650.000000000004,2427
430,4,3,17,6,20220123,2022-01-23,1263,1782,95.0,1.8,21600,30472.2,3012
431,4,3,17,6,20220124,2022-01-24,1263,790,62.5,3.5,21600,13509.000000000002,2832
432,4,3,17,6,20220125,2022-01-25,1263,1216,95.0,4.1,21600,20793.600000000002,3712
433,4,3,17,6,20220126,2022-01-26,1263,1212,95.0,4.9,21600,20725.2,1787
434,4,3,17,6,20220127,2022-01-27,1263,1461,95.0,4.2,21600,24983.100000000002,3633
435,4,3,17,6,20220129,2022-01-29,1263,1894,95.0,4.0,21600,32387.4,4241
436,4,3,17,6,20220130,2022-01-30,1263,1245,95.0,5.3,21600,21289.5,1469
437,4,3,17,6,20220131,2022-01-31,1263,1180,93.4,5.9,21600,20178.0,2317
438,4,3,17,6,20220201,2022-02-01,1263,1487,95.0,3.9,21600,25427.7,2598
439,4,3,17,6,20220202,2022-02-02,1263,1643,95.0,2.8,21600,28095.300000000003,4259
440,4,3,17,6,20220203,2022-02-03,1263,2395,95.0,4.4,21600,40954.5,1788
441,4,3,17,6,20220205,2022-02-05,1263,1352,95.0,2.7,21600,23119.2,3850
442,4,3,17,6,20220206,2022-02-06,1263,1510,95.0,5.6,21600,25821.000000000004,2386
443,4,3,17,6,20220207,2022-02-07,1263,1080,85.5,6.0,21600,18468.0,1959
444,4,3,17,6,20220208,2022-02-08,1263,1670,95.0,5.7,21600,28557.000000000004,3963
445,4,3,17,6,20220209,2022-02-09,1263,1770,95.0,4.8,21600,30267.000000000004,1376
446,4,3,17,6,20220210,2022-02-10,1263,1715,95.0,3.6,21600,29326.500000000004,2577
447,4,3,17,6,20220212,2022-02-12,1263,1700,95.0,3.5,21600,29070.000000000004,3782
448,4,3,17,6,20220213,2022-02-13,1263,699,55.3,1.0,21600,11952.900000000001,3657
449,4,3,17,6,20220214,2022-02-14,1263,1604,95.0,5.0,21600,27428.4,3248
450,4,3,17,6,20220215,2022-02-15,1263,1495,95.0,2.5,21600,25564.500000000004,2452
451,4,3,17,6,20220216,2022-02-16,1263,1617,95.0,1.0,21600,27650.7,2324
452,4,3,17,6,20220217,2022-02-17,1263,1904,95.0,1.2,21600,32558.4,1660
453,4,3,17,6,20220219,2022-02-19,1263,2100,95.0,5.3,21600,35910.0,3941
454,5,2,14,67,20250807,2025-08-07,2025,1418,70.0,4.3,15600,10918.6,2720
455,5,2,14,67,20250809,2025-08-09,2025,2497,95.0,3.3,15600,19226.9,2715
456,5,2,14,67,20250810,2025-08-10,2025,2113,95.0,5.2,15600,16270.1,2169
457,5,2,14,67,20250811,2025-08-11,2025,1049,51.8,5.9,15600,8077.3,1322
458,5,2,14,67,20250812,2025-08-12,2025,1844,91.0,4.1,15600,14198.800000000001,2975
459,5,2,14,67,20250813,2025-08-13,2025,2241,95.0,3.3,15600,17255.7,1339
460,5,2,14,67,20250814,2025-08-14,2025,1925,95.0,4.8,15600,14822.5,1836
461,5,2,14,67,20250816,2025-08-16,2025,2634,95.0,3.9,15600,20281.8,1412
462,5,2,14,67,20250817,2025-08-17,2025,2221,95.0,6.0,15600,17101.7,1417
463,5,2,14,67,20250818,2025-08-18,2025,2139,95.0,4.1,15600,16470.3,1219
464,5,2,14,67,20250819,2025-08-19,2025,2798,95.0,5.9,15600,21544.600000000002,2372
465,5,2,14,67,20250820,2025-08-20,2025,2375,95.0,3.9,15600,18287.5,2617
466,5,2,14,67,20250821,2025-08-21,2025,3328,95.0,4.9,15600,25625.600000000002,2172
467,5,2,14,67,20250823,2025-08-23,2025,1531,75.6,3.2,15600,11788.7,3079
468,5,2,14,67,20250824,2025-08-24,2025,1719,84.8,4.7,15600,13236.300000000001,1669
469,5,2,14,67,20250825,2025-08-25,2025,2654,95.0,4.4,15600,20435.8,1653
470,5,2,14,67,20250826,2025-08-26,2025,2244,95.0,4.1,15600,17278.8,1108
471,5,2,14,67,20250827,2025-08-27,2025,2094,95.0,9.0,15600,16123.800000000001,1061
472,5,2,14,67,20250828,2025-08-28,2025,1840,90.8,3.4,15600,14168.0,1229
473,5,2,14,67,20250830,2025-08-30,2025,3278,95.0,3.8,15600,25240.600000000002,2446
474,5,2,14,67,20250831,2025-08-31,2025,767,37.9,5.8,15600,5905.900000000001,1219
475,5,2,14,67,20250901,2025-09-01,2025,1693,83.6,2.2,15600,13036.1,2954
476,5,2,14,67,20250902,2025-09-02,2025,1746,86.2,2.5,15600,13444.2,2535
477,5,2,14,67,20250903,2025-09-03,2025,1478,73.0,3.8,15600,11380.6,2133
478,5,2,14,67,20250904,2025-09-04,2025,2125,95.0,5.5,15600,16362.5,1232
479,5,2,14,67,20250906,2025-09-06,2025,2404,95.0,4.5,15600,18510.8,2543
480,5,2,14,67,20250907,2025-09-07,2025,2771,95.0,3.8,15600,21336.7,1965
481,5,2,14,67,20250908,2025-09-08,2025,1543,76.2,3.3,15600,11881.1,1803
482,5,2,14,67,20250909,2025-09-09,2025,2300,95.0,4.5,15600,17710.0,2197
483,5,2,14,67,20250910,2025-09-10,2025,1155,57.0,3.7,15600,8893.5,1363
484,5,2,14,67,20250911,2025-09-11,2025,2475,95.0,5.1,15600,19057.5,1807
485,5,2,14,67,20250913,2025-09-13,2025,2943,95.0,5.2,15600,22661.100000000002,1063
486,5,2,14,67,20250914,2025-09-14,2025,2673,95.0,3.2,15600,20582.100000000002,2431
487,5,2,14,67,20250915,2025-09-15,2025,1324,65.4,5.9,15600,10194.800000000001,2714
488,5,2,14,67,20250916,2025-09-16,2025,2165,95.0,4.2,15600,16670.5,2675
489,5,2,14,67,20250917,2025-09-17,2025,1874,92.5,6.0,15600,14429.800000000001,2732
490,5,2,14,67,20250918,2025-09-18,2025,1793,88.5,6.1,15600,13806.1,3107
491,5,2,14,67,20250920,2025-09-20,2025,2152,95.0,5.2,15600,16570.4,2997
492,5,2,14,67,20250921,2025-09-21,2025,2727,95.0,3.9,15600,20997.9,1400
493,5,2,14,67,20250922,2025-09-22,2025,2429,95.0,5.5,15600,18703.3,2500
494,5,2,14,67,20250923,2025-09-23,2025,1808,89.2,6.2,15600,13921.6,2125
495,5,2,14,67,20250924,2025-09-24,2025,2427,95.0,7.5,15600,18687.9,1366
496,5,2,14,67,20250925,2025-09-25,2025,1552,76.6,2.7,15600,11950.4,2500
497,5,2,14,67,20250927,2025-09-27,2025,1593,78.6,4.8,15600,12266.1,2595
498,5,2,14,67,20250928,2025-09-28,2025,2429,95.0,2.7,15600,18703.3,1205
499,5,2,14,67,20250929,2025-09-29,2025,2115,95.0,7.0,15600,16285.5,1123
500,5,2,14,67,20250930,2025-09-30,2025,1922,94.9,4.2,15600,14799.4,2688
501,5,2,14,67,20251001,2025-10-01,2025,1265,62.4,5.8,15600,9740.5,1105
502,5,2,14,67,20251002,2025-10-02,2025,1823,90.0,5.3,15600,14037.1,1179
503,6,2,9,59,20250921,2025-09-21,1613,2341,95.0,4.1,19200,27857.9,2037
504,6,2,10,59,20250921,2025-09-21,1361,1542,95.0,4.3,16200,18349.8,3138
505,6,2,9,59,20250922,2025-09-22,1613,2032,95.0,4.3,19200,24180.8,2599
506,6,2,10,59,20250922,2025-09-22,1361,2006,95.0,4.7,16200,23871.4,2528
507,6,2,9,59,20250923,2025-09-23,1613,1126,69.8,4.0,19200,13399.4,2979
508,6,2,10,59,20250923,2025-09-23,1361,2804,95.0,5.6,16200,33367.6,1801
509,6,2,9,59,20250924,2025-09-24,1613,1228,76.1,6.2,19200,14613.2,3200
510,6,2,10,59,20250924,2025-09-24,1361,1760,95.0,4.4,16200,20944.0,2448
511,6,2,9,59,20250925,2025-09-25,1613,1719,95.0,4.0,19200,20456.100000000002,1757
512,6,2,10,59,20250925,2025-09-25,1361,1620,95.0,4.4,16200,19278.0,2974
513,6,2,9,59,20250927,2025-09-27,1613,1000,62.0,5.3,19200,11900.0,2998
514,6,2,10,59,20250927,2025-09-27,1361,2230,95.0,6.3,16200,26537.0,1431
515,6,2,9,59,20250928,2025-09-28,1613,1427,88.4,5.1,19200,16981.3,3815
516,6,2,10,59,20250928,2025-09-28,1361,2134,95.0,6.0,16200,25394.600000000002,2863
517,6,2,9,59,20250929,2025-09-29,1613,2788,95.0,4.3,19200,33177.200000000004,2889
518,6,2,10,59,20250929,2025-09-29,1361,1646,95.0,6.9,16200,19587.4,1441
519,6,2,9,59,20250930,2025-09-30,1613,1801,95.0,4.1,19200,21431.9,1744
520,6,2,10,59,20250930,2025-09-30,1361,3023,95.0,5.3,16200,35973.700000000004,1684
521,6,2,9,59,20251001,2025-10-01,1613,865,53.6,5.4,19200,10293.5,3024
522,6,2,10,59,20251001,2025-10-01,1361,1955,95.0,3.4,16200,23264.5,2719
523,6,2,9,59,20251002,2025-10-02,1613,2321,95.0,4.6,19200,27619.9,1299
524,6,2,10,59,20251002,2025-10-02,1361,1443,95.0,3.4,16200,17171.7,2712
525,6,2,9,59,20251004,2025-10-04,1613,1349,83.6,4.6,19200,16053.1,1919
526,6,2,10,59,20251004,2025-10-04,1361,2066,95.0,4.5,16200,24585.4,1798
527,6,2,9,59,20251005,2025-10-05,1613,1969,95.0,2.7,19200,23431.100000000002,1985
528,6,2,10,59,20251005,2025-10-05,1361,1286,94.5,8.2,16200,15303.4,2535
529,6,2,9,59,20251006,2025-10-06,1613,1497,92.8,4.1,19200,17814.3,3361
530,6,2,10,59,20251006,2025-10-06,1361,1435,95.0,5.5,16200,17076.5,1981
531,6,2,9,59,20251007,2025-10-07,1613,1305,80.9,4.9,19200,15529.5,3073
532,6,2,10,59,20251007,2025-10-07,1361,2357,95.0,5.0,16200,28048.3,2258
533,6,2,9,59,20251008,2025-10-08,1613,3033,95.0,6.3,19200,36092.700000000004,1887
534,6,2,10,59,20251008,2025-10-08,1361,2389,95.0,6.3,16200,28429.100000000002,2875
535,6,2,9,59,20251009,2025-10-09,1613,2335,95.0,6.4,19200,27786.5,1584
536,6,2,10,59,20251009,2025-10-09,1361,1855,95.0,5.5,16200,22074.5,3159
537,6,2,9,59,20251011,2025-10-11,1613,1383,85.7,4.1,19200,16457.7,3530
538,6,2,10,59,20251011,2025-10-11,1361,2316,95.0,5.5,16200,27560.4,1174
539,6,2,9,59,20251012,2025-10-12,1613,2110,95.0,5.9,19200,25109.0,2416
540,6,2,10,59,20251012,2025-10-12,1361,2116,95.0,5.4,16200,25180.4,1273
541,6,2,9,59,20251013,2025-10-13,1613,3218,95.0,5.0,19200,38294.200000000004,3567
542,6,2,10,59,20251013,2025-10-13,1361,2467,95.0,3.5,16200,29357.3,2785
543,6,2,9,59,20251014,2025-10-14,1613,2735,95.0,5.1,19200,32546.5,2642
544,6,2,10,59,20251014,2025-10-14,1361,2229,95.0,6.3,16200,26525.100000000002,2453
545,6,2,9,59,20251015,2025-10-15,1613,2485,95.0,5.7,19200,29571.5,2609
546,6,2,10,59,20251015,2025-10-15,1361,2940,95.0,6.6,16200,34986.0,1210
547,6,2,9,59,20251016,2025-10-16,1613,1829,95.0,7.6,19200,21765.100000000002,2771
548,6,2,10,59,20251016,2025-10-16,1361,2819,95.0,5.0,16200,33546.1,1694
549,6,2,9,59,20251018,2025-10-18,1613,1220,75.6,2.1,19200,14518.0,3201
550,6,2,10,59,20251018,2025-10-18,1361,1278,93.9,4.1,16200,15208.2,3201
551,6,2,9,59,20251019,2025-10-19,1613,1426,88.4,4.5,19200,16969.4,2953
552,6,2,10,59,20251019,2025-10-19,1361,1976,95.0,7.1,16200,23514.4,2438
553,6,2,9,59,20251020,2025-10-20,1613,1731,95.0,2.9,19200,20598.9,1586
554,6,2,10,59,20251020,2025-10-20,1361,2602,95.0,1.4,16200,30963.8,1975
555,6,2,9,59,20251021,2025-10-21,1613,2002,95.0,8.4,19200,23823.8,2006
556,6,2,10,59,20251021,2025-10-21,1361,1738,95.0,3.6,16200,20682.2,1427
557,6,2,9,59,20251022,2025-10-22,1613,2459,95.0,5.3,19200,29262.100000000002,3088
558,6,2,10,59,20251022,2025-10-22,1361,1216,89.3,6.0,16200,14470.4,2584
559,6,2,9,59,20251023,2025-10-23,1613,1685,95.0,4.7,19200,20051.5,3591
560,6,2,10,59,20251023,2025-10-23,1361,1978,95.0,3.2,16200,23538.2,2135
561,6,2,9,59,20251025,2025-10-25,1613,2034,95.0,5.5,19200,24204.600000000002,2977
562,6,2,10,59,20251025,2025-10-25,1361,1961,95.0,3.2,16200,23335.9,3008
563,6,2,9,59,20251026,2025-10-26,1613,1557,95.0,4.4,19200,18528.3,1691
564,6,2,10,59,20251026,2025-10-26,1361,1141,83.8,3.9,16200,13577.9,1861
565,6,2,9,59,20251027,2025-10-27,1613,1291,80.0,2.8,19200,15362.9,1397
566,6,2,10,59,20251027,2025-10-27,1361,2171,95.0,5.6,16200,25834.9,2385
567,6,2,9,59,20251028,2025-10-28,1613,1125,69.7,6.9,19200,13387.5,3365
568,6,2,10,59,20251028,2025-10-28,1361,2105,95.0,3.7,16200,25049.5,1507
569,7,1,8,29,20231118,2023-11-18,1024,607,59.3,1.0,16800,9954.8,3136
570,7,1,4,29,20231118,2023-11-18,1170,96,35.0,1.7,19200,1574.3999999999999,2416
571,7,1,7,29,20231118,2023-11-18,1280,259,35.0,6.6,21000,4247.599999999999,3615
572,7,1,8,29,20231119,2023-11-19,1024,318,35.0,2.9,16800,5215.2,2392
573,7,1,4,29,20231119,2023-11-19,1170,394,35.0,4.2,19200,6461.599999999999,1704
574,7,1,7,29,20231119,2023-11-19,1280,489,38.2,3.7,21000,8019.599999999999,4140
575,7,1,8,29,20231120,2023-11-20,1024,505,49.3,4.8,16800,8282.0,3019
576,7,1,4,29,20231120,2023-11-20,1170,185,35.0,4.1,19200,3033.9999999999995,2851
577,7,1,7,29,20231120,2023-11-20,1280,386,35.0,4.5,21000,6330.4,4074
578,7,1,8,29,20231121,2023-11-21,1024,569,55.5,4.8,16800,9331.599999999999,2735
579,7,1,4,29,20231121,2023-11-21,1170,530,45.3,4.1,19200,8692.0,3276
580,7,1,7,29,20231121,2023-11-21,1280,588,45.9,4.1,21000,9643.199999999999,2058
581,7,1,8,29,20231122,2023-11-22,1024,348,35.0,5.0,16800,5707.2,3044
582,7,1,4,29,20231122,2023-11-22,1170,353,35.0,5.2,19200,5789.2,1209
583,7,1,7,29,20231122,2023-11-22,1280,639,49.9,3.0,21000,10479.599999999999,2092
584,7,1,8,29,20231123,2023-11-23,1024,237,35.0,5.8,16800,3886.7999999999997,3116
585,7,1,4,29,20231123,2023-11-23,1170,490,41.9,4.5,19200,8035.999999999999,2372
586,7,1,7,29,20231123,2023-11-23,1280,493,38.5,4.4,21000,8085.199999999999,1665
587,7,1,8,29,20231125,2023-11-25,1024,380,37.1,3.4,16800,6231.999999999999,2107
588,7,1,4,29,20231125,2023-11-25,1170,377,35.0,2.9,19200,6182.799999999999,1430
589,7,1,7,29,20231125,2023-11-25,1280,595,46.5,4.1,21000,9758.0,3009
590,7,1,8,29,20231126,2023-11-26,1024,402,39.2,4.9,16800,6592.799999999999,1947
591,7,1,4,29,20231126,2023-11-26,1170,428,36.6,3.9,19200,7019.2,2803
592,7,1,7,29,20231126,2023-11-26,1280,358,35.0,4.7,21000,5871.2,1442
593,7,1,8,29,20231127,2023-11-27,1024,570,55.6,3.4,16800,9348.0,1056
594,7,1,4,29,20231127,2023-11-27,1170,296,35.0,5.1,19200,4854.4,3690
595,7,1,7,29,20231127,2023-11-27,1280,369,35.0,4.4,21000,6051.599999999999,3358
596,7,1,8,29,20231128,2023-11-28,1024,571,55.7,4.4,16800,9364.4,2541
597,7,1,4,29,20231128,2023-11-28,1170,572,48.9,5.6,19200,9380.8,2281
598,7,1,7,29,20231128,2023-11-28,1280,523,40.8,6.4,21000,8577.199999999999,2925
599,7,1,8,29,20231129,2023-11-29,1024,353,35.0,4.0,16800,5789.2,2530
600,7,1,4,29,20231129,2023-11-29,1170,256,35.0,4.3,19200,4198.4,1268
601,7,1,7,29,20231129,2023-11-29,1280,310,35.0,4.7,21000,5084.0,3992
602,7,1,8,29,20231130,2023-11-30,1024,349,35.0,3.7,16800,5723.599999999999,2868
603,7,1,4,29,20231130,2023-11-30,1170,319,35.0,3.3,19200,5231.599999999999,3826
604,7,1,7,29,20231130,2023-11-30,1280,342,35.0,2.0,21000,5608.799999999999,3495
605,7,1,8,29,20231202,2023-12-02,1024,375,36.6,5.1,16800,6149.999999999999,2093
606,7,1,4,29,20231202,2023-12-02,1170,202,35.0,4.6,19200,3312.7999999999997,1593
607,7,1,7,29,20231202,2023-12-02,1280,317,35.0,5.9,21000,5198.799999999999,3096
