KnittingID,FactoryID,MachineID,DateKey,Date,RPM,EfficiencyPct,RunHours,ProductionKG,MajorFault,StopMinutes
1466,2,KM-034,20240614,2024-06-14,841,67.8,12,151,Barré,18
1467,2,KM-037,20250701,2025-07-01,679,73.7,11,112,Uneven Loop,55
1468,2,KM-011,20241031,2024-10-31,680,81.5,10,102,Oil Spot,38
1469,2,KM-031,20250106,2025-01-06,813,86.1,12,146,Needle Mark,21
1470,2,KM-031,20241204,2024-12-04,755,75.0,12,135,Oil Spot,51
1471,2,KM-023,20241102,2024-11-02,761,77.1,14,159,Barré,30
1472,2,KM-049,20220325,2022-03-25,813,65.2,14,170,Hole,31
1473,2,KM-023,20231110,2023-11-10,671,91.3,20,201,Oil Spot,6
1474,2,KM-046,20220210,2022-02-10,703,70.6,19,200,Oil Spot,23
1475,2,KM-024,20250818,2025-08-18,612,73.7,20,183,Uneven Loop,25
1476,2,KM-036,20220511,2022-05-11,886,85.0,20,265,Needle Mark,44
1477,2,KM-033,20230918,2023-09-18,825,88.1,9,111,Hole,20
1478,2,KM-011,20220826,2022-08-26,766,84.5,19,218,Barré,35
1479,2,KM-003,20231224,2023-12-24,799,83.6,22,263,Slub,36
1480,2,KM-016,20240204,2024-02-04,743,91.6,17,189,Uneven Loop,8
1481,2,KM-007,20250121,2025-01-21,628,82.3,12,113,Barré,28
1482,2,KM-029,20230224,2023-02-24,745,68.0,10,111,Slub,9
1483,2,KM-021,20240814,2024-08-14,811,87.3,21,255,Needle Mark,42
1484,2,KM-020,20250224,2025-02-24,893,70.4,9,120,Uneven Loop,20
1485,2,KM-021,20220506,2022-05-06,893,79.8,18,241,Oil Spot,40
1486,2,KM-034,20230331,2023-03-31,749,83.6,10,112,Hole,60
1487,2,KM-045,20230613,2023-06-13,760,90.8,13,148,Uneven Loop,52
1488,2,KM-014,20231027,2023-10-27,694,73.7,11,114,Uneven Loop,28
1489,2,KM-022,20220603,2022-06-03,701,83.3,19,199,Oil Spot,21
1490,2,KM-039,20251022,2025-10-22,611,68.8,18,164,Uneven Loop,32
1491,2,KM-026,20250725,2025-07-25,849,86.5,21,267,Barré,8
1492,2,KM-033,20230324,2023-03-24,791,65.4,14,166,Hole,37
1493,2,KM-021,20231111,2023-11-11,875,78.3,17,223,Oil Spot,45
1494,2,KM-005,20231114,2023-11-14,638,80.3,16,153,Hole,39
1495,2,KM-011,20230526,2023-05-26,862,87.9,9,116,Barré,34
1496,2,KM-040,20230202,2023-02-02,697,85.3,20,209,Slub,32
1497,2,KM-018,20241016,2024-10-16,838,77.2,22,276,Slub,14
1498,2,KM-042,20220905,2022-09-05,769,67.0,18,207,Barré,26
1499,2,KM-030,20250425,2025-04-25,870,86.1,19,247,Uneven Loop,6
1500,2,KM-026,20251019,2025-10-19,894,72.9,17,227,Uneven Loop,6
1501,2,KM-001,20220629,2022-06-29,715,73.7,10,107,Oil Spot,59
1502,2,KM-015,20250228,2025-02-28,899,83.2,13,175,Barré,34
1503,2,KM-042,20221007,2022-10-07,702,85.8,17,179,Oil Spot,50
1504,2,KM-037,20230712,2023-07-12,678,70.1,10,101,Needle Mark,24
1505,2,KM-012,20231014,2023-10-14,651,65.7,17,166,Hole,54
1506,2,KM-009,20250324,2025-03-24,876,74.4,9,118,Oil Spot,60
1507,2,KM-021,20221018,2022-10-18,717,82.8,11,118,Oil Spot,15
1508,2,KM-028,20240102,2024-01-02,738,71.3,22,243,Needle Mark,54
1509,2,KM-023,20250511,2025-05-11,613,68.7,22,202,Uneven Loop,12
1510,2,KM-025,20251118,2025-11-18,613,77.0,19,174,Slub,18
1511,2,KM-025,20251009,2025-10-09,625,77.1,14,131,Needle Mark,18
1512,2,KM-050,20240725,2024-07-25,794,80.9,9,107,Hole,16
1513,2,KM-033,20250823,2025-08-23,896,84.6,9,120,Needle Mark,53
1514,2,KM-014,20220830,2022-08-30,661,90.4,19,188,Barré,27
1515,2,KM-048,20241231,2024-12-31,762,76.2,11,125,Hole,56
1516,2,KM-033,20251002,2025-10-02,784,77.9,16,188,Hole,34
1517,2,KM-002,20221029,2022-10-29,603,75.3,14,126,Uneven Loop,59
1518,2,KM-007,20240522,2024-05-22,781,74.7,12,140,Hole,32
1519,2,KM-042,20250217,2025-02-17,753,71.2,19,214,Hole,46
1520,2,KM-042,20240616,2024-06-16,799,88.7,8,95,Oil Spot,51
1521,2,KM-042,20250508,2025-05-08,765,66.2,21,240,Needle Mark,16
1522,2,KM-037,20240413,2024-04-13,604,68.5,10,90,Needle Mark,49
1523,2,KM-031,20240609,2024-06-09,619,66.7,20,185,Needle Mark,60
1524,2,KM-048,20220914,2022-09-14,750,75.0,14,157,Needle Mark,31
1525,2,KM-012,20250818,2025-08-18,689,90.3,10,103,Slub,56
1526,2,KM-043,20220216,2022-02-16,692,74.9,22,228,Hole,55
1527,2,KM-011,20240723,2024-07-23,615,78.4,12,110,Uneven Loop,45
1528,2,KM-024,20231030,2023-10-30,735,81.8,8,88,Hole,26
1529,2,KM-002,20230929,2023-09-29,840,65.9,21,264,Needle Mark,31
1530,2,KM-003,20250306,2025-03-06,876,75.2,17,223,Slub,38
1531,2,KM-011,20250425,2025-04-25,680,67.7,13,132,Needle Mark,10
1532,2,KM-027,20250921,2025-09-21,633,68.0,15,142,Uneven Loop,31
1533,2,KM-035,20221120,2022-11-20,825,68.6,17,210,Slub,5
1534,2,KM-020,20220119,2022-01-19,843,77.7,22,278,Oil Spot,13
1535,2,KM-021,20240819,2024-08-19,876,74.9,17,223,Slub,50
1536,2,KM-007,20230508,2023-05-08,844,78.3,21,265,Barré,17
1537,2,KM-009,20241203,2024-12-03,712,78.9,20,213,Needle Mark,19
1538,2,KM-043,20250120,2025-01-20,642,85.1,19,182,Uneven Loop,23
1539,2,KM-040,20241216,2024-12-16,653,71.7,12,117,Needle Mark,51
1540,2,KM-043,20230521,2023-05-21,754,73.9,15,169,Slub,42
1541,2,KM-034,20230514,2023-05-14,864,80.6,22,285,Oil Spot,53
1542,2,KM-009,20241018,2024-10-18,767,76.4,18,207,Needle Mark,42
1543,2,KM-048,20230122,2023-01-22,617,85.2,20,185,Uneven Loop,45
1544,2,KM-004,20230326,2023-03-26,701,91.4,8,84,Needle Mark,45
1545,2,KM-003,20220103,2022-01-03,721,69.4,13,140,Hole,41
1546,2,KM-031,20230502,2023-05-02,847,88.2,11,139,Slub,60
1547,2,KM-037,20220503,2022-05-03,807,77.2,11,133,Uneven Loop,44
1548,2,KM-017,20250425,2025-04-25,879,76.9,19,250,Oil Spot,46
1549,2,KM-050,20251108,2025-11-08,863,89.9,13,168,Needle Mark,21
1550,2,KM-022,20240601,2024-06-01,849,85.8,15,191,Slub,11
1551,2,KM-043,20220531,2022-05-31,775,85.6,12,139,Hole,55
1552,2,KM-024,20240703,2024-07-03,818,82.3,16,196,Needle Mark,11
1553,2,KM-015,20240229,2024-02-29,834,87.4,9,112,Barré,50
1554,2,KM-019,20240220,2024-02-20,664,88.6,12,119,Uneven Loop,32
1555,2,KM-036,20240325,2024-03-25,642,91.1,16,154,Needle Mark,30
1556,2,KM-033,20250502,2025-05-02,699,68.8,18,188,Needle Mark,54
1557,2,KM-002,20220120,2022-01-20,701,84.8,13,136,Barré,43
1558,2,KM-050,20220827,2022-08-27,677,80.2,16,162,Barré,8
1559,2,KM-035,20230926,2023-09-26,785,79.6,19,223,Barré,15
1560,2,KM-024,20231028,2023-10-28,681,67.7,10,102,Slub,45
1561,2,KM-040,20241103,2024-11-03,715,87.8,20,214,Slub,14
1562,2,KM-035,20241210,2024-12-10,817,88.2,12,147,Hole,30
1563,2,KM-019,20220922,2022-09-22,799,89.3,14,167,Uneven Loop,34
1564,2,KM-021,20220629,2022-06-29,669,84.5,12,120,Hole,9
1565,2,KM-017,20240513,2024-05-13,884,83.0,11,145,Slub,44
1566,2,KM-039,20240824,2024-08-24,634,66.6,14,133,Needle Mark,14
1567,2,KM-031,20240127,2024-01-27,682,85.6,20,204,Needle Mark,30
1568,2,KM-011,20250706,2025-07-06,814,75.6,11,134,Needle Mark,58
1569,2,KM-023,20220812,2022-08-12,636,71.1,12,114,Needle Mark,30
1570,2,KM-008,20241108,2024-11-08,899,90.5,10,134,Needle Mark,33
1571,2,KM-010,20230617,2023-06-17,741,85.5,8,88,Slub,12
1572,2,KM-034,20241220,2024-12-20,759,79.2,20,227,Slub,43
1573,2,KM-031,20230422,2023-04-22,718,82.8,12,129,Hole,39
1574,2,KM-048,20250713,2025-07-13,832,69.1,22,274,Slub,26
1575,2,KM-018,20240522,2024-05-22,620,75.3,22,204,Oil Spot,12
1576,2,KM-041,20240319,2024-03-19,838,76.5,10,125,Slub,49
1577,2,KM-032,20240422,2024-04-22,749,71.1,9,101,Hole,51
1578,2,KM-039,20230202,2023-02-02,785,71.5,21,247,Slub,36
1579,2,KM-045,20250315,2025-03-15,821,76.4,18,221,Hole,60
1580,2,KM-050,20250321,2025-03-21,743,87.7,19,211,Oil Spot,21
1581,2,KM-041,20231222,2023-12-22,860,73.9,18,232,Oil Spot,27
1582,2,KM-006,20220630,2022-06-30,606,67.7,20,181,Uneven Loop,20
1583,2,KM-038,20220523,2022-05-23,853,71.0,14,179,Slub,22
1584,2,KM-007,20241128,2024-11-28,849,80.1,21,267,Barré,29
1585,2,KM-039,20250826,2025-08-26,865,88.5,18,233,Uneven Loop,7
1586,2,KM-039,20220102,2022-01-02,655,80.9,20,196,Slub,11
1587,2,KM-037,20240410,2024-04-10,648,68.2,20,194,Needle Mark,28
1588,2,KM-038,20230502,2023-05-02,815,87.0,19,232,Slub,7
1589,2,KM-023,20251118,2025-11-18,825,88.0,17,210,Barré,7
1590,2,KM-026,20250826,2025-08-26,821,83.1,8,98,Needle Mark,41
1591,2,KM-012,20230823,2023-08-23,612,82.0,13,119,Hole,23
1592,2,KM-027,20250708,2025-07-08,614,84.7,21,193,Oil Spot,27
1593,2,KM-044,20240123,2024-01-23,776,74.5,11,128,Oil Spot,33
1594,2,KM-004,20250902,2025-09-02,766,77.4,18,206,Oil Spot,54
1595,2,KM-011,20220903,2022-09-03,707,80.1,21,222,Barré,46
1596,2,KM-021,20240426,2024-04-26,805,85.3,20,241,Needle Mark,59
1597,2,KM-032,20230806,2023-08-06,645,74.0,17,164,Barré,52
1598,2,KM-015,20241027,2024-10-27,762,87.4,9,102,Slub,10
1599,2,KM-041,20231103,2023-11-03,807,73.4,15,181,Slub,16
1600,2,KM-049,20230730,2023-07-30,795,70.5,21,250,Slub,36
1601,3,KM-023,20250319,2025-03-19,772,86.8,22,254,Oil Spot,53
1602,3,KM-011,20221124,2022-11-24,686,73.7,9,92,Needle Mark,42
1603,3,KM-020,20240103,2024-01-03,859,83.9,16,206,Oil Spot,53
1604,3,KM-036,20250131,2025-01-31,875,69.8,17,223,Slub,9
1605,3,KM-013,20241016,2024-10-16,647,67.4,17,164,Slub,30
1606,3,KM-017,20250210,2025-02-10,674,84.3,16,161,Oil Spot,30
1607,3,KM-009,20241013,2024-10-13,797,67.8,19,227,Oil Spot,44
1608,3,KM-037,20230914,2023-09-14,642,73.7,11,105,Uneven Loop,57
1609,3,KM-003,20241030,2024-10-30,725,79.8,18,195,Oil Spot,6
1610,3,KM-032,20250110,2025-01-10,714,87.5,11,117,Needle Mark,19
1611,3,KM-029,20240828,2024-08-28,710,68.9,12,127,Needle Mark,6
1612,3,KM-040,20240808,2024-08-08,847,87.6,14,177,Barré,40
1613,3,KM-037,20220102,2022-01-02,698,76.1,21,219,Barré,42
1614,3,KM-026,20230528,2023-05-28,894,89.0,14,187,Slub,21
1615,3,KM-046,20241119,2024-11-19,786,86.7,12,141,Uneven Loop,28
1616,3,KM-024,20240716,2024-07-16,720,73.6,13,140,Hole,49
1617,3,KM-009,20240808,2024-08-08,764,88.2,19,217,Needle Mark,55
1618,3,KM-035,20240724,2024-07-24,896,68.5,22,295,Barré,50
1619,3,KM-031,20240419,2024-04-19,874,73.5,20,262,Barré,19
1620,3,KM-047,20250326,2025-03-26,778,84.4,18,210,Barré,57
1621,3,KM-015,20240115,2024-01-15,838,72.3,21,263,Hole,34
1622,3,KM-040,20240214,2024-02-14,824,78.4,14,173,Hole,15
1623,3,KM-002,20230926,2023-09-26,886,77.1,18,239,Hole,27
1624,3,KM-031,20240310,2024-03-10,675,66.7,13,131,Hole,51
1625,3,KM-018,20240419,2024-04-19,891,71.8,22,294,Slub,6
1626,3,KM-046,20250125,2025-01-25,851,76.6,20,255,Needle Mark,30
1627,3,KM-014,20220306,2022-03-06,831,73.4,19,236,Slub,24
1628,3,KM-022,20220905,2022-09-05,719,80.4,22,237,Barré,31
1629,3,KM-010,20250729,2025-07-29,876,91.5,17,223,Oil Spot,60
1630,3,KM-001,20251030,2025-10-30,627,84.2,13,122,Barré,12
1631,3,KM-050,20230325,2023-03-25,636,81.6,16,152,Uneven Loop,51
1632,3,KM-011,20250125,2025-01-25,699,71.7,17,178,Needle Mark,58
1633,3,KM-012,20230628,2023-06-28,615,82.5,15,138,Slub,12
1634,3,KM-022,20220722,2022-07-22,645,67.5,14,135,Barré,49
1635,3,KM-044,20220902,2022-09-02,798,86.7,14,167,Slub,35
1636,3,KM-009,20231005,2023-10-05,775,69.9,12,139,Oil Spot,16
1637,3,KM-046,20250507,2025-05-07,820,88.7,15,184,Hole,16
1638,3,KM-017,20250818,2025-08-18,805,70.4,13,156,Slub,45
1639,3,KM-006,20221122,2022-11-22,773,77.2,9,104,Barré,21
1640,3,KM-002,20240901,2024-09-01,631,91.5,8,75,Slub,28
1641,3,KM-007,20240607,2024-06-07,686,65.0,16,164,Hole,5
1642,3,KM-021,20250509,2025-05-09,796,73.3,20,238,Barré,41
1643,3,KM-024,20240627,2024-06-27,635,90.8,11,104,Slub,44
1644,3,KM-032,20231010,2023-10-10,693,79.5,13,135,Hole,60
1645,3,KM-044,20230820,2023-08-20,679,81.2,17,173,Needle Mark,33
1646,3,KM-046,20220501,2022-05-01,690,78.7,21,217,Uneven Loop,6
1647,3,KM-040,20231116,2023-11-16,619,90.3,22,204,Hole,56
1648,3,KM-020,20250831,2025-08-31,749,67.9,18,202,Needle Mark,42
1649,3,KM-034,20230329,2023-03-29,685,89.3,15,154,Needle Mark,43
1650,3,KM-010,20220226,2022-02-26,772,90.3,22,254,Slub,40
1651,3,KM-025,20221227,2022-12-27,829,90.5,18,223,Barré,9
1652,3,KM-022,20250517,2025-05-17,726,74.9,11,119,Uneven Loop,17
1653,3,KM-026,20250616,2025-06-16,621,74.7,22,204,Uneven Loop,56
1654,3,KM-043,20230515,2023-05-15,650,87.9,9,87,Slub,46
1655,3,KM-021,20220320,2022-03-20,869,80.2,19,247,Barré,38
1656,3,KM-026,20221220,2022-12-20,879,82.4,12,158,Oil Spot,13
1657,3,KM-029,20240322,2024-03-22,701,72.9,18,189,Uneven Loop,30
1658,3,KM-028,20231216,2023-12-16,793,67.2,8,95,Uneven Loop,11
1659,3,KM-021,20230812,2023-08-12,887,78.1,14,186,Oil Spot,36
1660,3,KM-050,20250420,2025-04-20,747,85.8,19,212,Hole,38
1661,3,KM-003,20250507,2025-05-07,696,90.6,12,125,Barré,52
1662,3,KM-037,20240727,2024-07-27,877,69.7,13,171,Slub,8
1663,3,KM-035,20231024,2023-10-24,614,66.3,12,110,Uneven Loop,17
1664,3,KM-023,20251123,2025-11-23,875,66.4,21,275,Slub,60
1665,3,KM-028,20220805,2022-08-05,860,79.1,10,129,Barré,28
1666,3,KM-044,20220118,2022-01-18,622,89.6,9,83,Uneven Loop,16
1667,3,KM-015,20220615,2022-06-15,763,67.0,11,125,Uneven Loop,18
1668,3,KM-037,20250613,2025-06-13,607,66.2,14,127,Needle Mark,49
1669,3,KM-008,20220509,2022-05-09,748,65.1,11,123,Slub,57
1670,3,KM-022,20220111,2022-01-11,690,91.7,21,217,Needle Mark,28
1671,3,KM-026,20250402,2025-04-02,622,69.2,17,158,Needle Mark,44
1672,3,KM-043,20230717,2023-07-17,732,88.8,14,153,Slub,41
1673,3,KM-046,20220717,2022-07-17,758,70.5,22,250,Slub,52
1674,3,KM-018,20230730,2023-07-30,809,83.6,14,169,Uneven Loop,29
1675,3,KM-018,20250920,2025-09-20,697,87.1,15,156,Oil Spot,43
1676,3,KM-001,20221119,2022-11-19,802,66.1,20,240,Uneven Loop,13
1677,3,KM-043,20221212,2022-12-12,714,66.9,9,96,Hole,15
1678,3,KM-032,20221003,2022-10-03,634,70.0,13,123,Needle Mark,52
1679,3,KM-017,20250827,2025-08-27,803,72.7,12,144,Oil Spot,59
1680,3,KM-037,20220629,2022-06-29,733,67.9,9,98,Uneven Loop,57
1681,3,KM-013,20241221,2024-12-21,644,80.0,15,144,Needle Mark,13
1682,3,KM-034,20240824,2024-08-24,618,77.7,9,83,Hole,19
1683,3,KM-003,20250124,2025-01-24,798,70.0,20,239,Slub,56
1684,3,KM-005,20231126,2023-11-26,723,76.8,13,140,Uneven Loop,52
1685,3,KM-010,20250419,2025-04-19,826,81.1,8,99,Slub,37
1686,3,KM-050,20220927,2022-09-27,696,85.8,19,198,Oil Spot,7
1687,3,KM-037,20220922,2022-09-22,607,90.6,13,118,Oil Spot,16
1688,3,KM-023,20240212,2024-02-12,836,70.4,18,225,Hole,30
1689,3,KM-025,20220503,2022-05-03,678,90.6,16,162,Hole,19
1690,3,KM-012,20240307,2024-03-07,699,74.1,19,199,Uneven Loop,6
1691,3,KM-029,20230130,2023-01-30,635,87.8,17,161,Barré,23
1692,3,KM-036,20220204,2022-02-04,682,68.9,13,132,Hole,12
1693,3,KM-044,20230619,2023-06-19,633,76.1,16,151,Hole,44
1694,3,KM-047,20230429,2023-04-29,686,84.6,13,133,Oil Spot,7
1695,3,KM-010,20230617,2023-06-17,653,83.5,8,78,Uneven Loop,5
1696,3,KM-037,20250427,2025-04-27,629,87.0,20,188,Barré,12
1697,3,KM-015,20220706,2022-07-06,618,80.2,9,83,Hole,46
1698,3,KM-031,20251020,2025-10-20,892,82.4,12,160,Slub,44
1699,3,KM-025,20220216,2022-02-16,830,89.6,11,136,Slub,36
1700,3,KM-040,20221215,2022-12-15,728,74.3,18,196,Uneven Loop,35
1701,3,KM-010,20241130,2024-11-30,832,79.5,13,162,Needle Mark,14
1702,3,KM-019,20241014,2024-10-14,689,91.0,14,144,Oil Spot,15
1703,3,KM-024,20250727,2025-07-27,610,76.7,12,109,Needle Mark,7
1704,3,KM-030,20220726,2022-07-26,810,84.2,16,194,Needle Mark,30
1705,3,KM-009,20250213,2025-02-13,780,70.6,14,163,Uneven Loop,31
1706,3,KM-030,20251007,2025-10-07,831,77.0,14,174,Uneven Loop,28
1707,3,KM-022,20230414,2023-04-14,766,83.0,10,114,Slub,38
1708,3,KM-014,20220527,2022-05-27,725,70.9,11,119,Barré,17
1709,3,KM-047,20220317,2022-03-17,786,89.3,16,188,Uneven Loop,28
1710,3,KM-042,20251113,2025-11-13,757,70.8,10,113,Uneven Loop,11
1711,3,KM-035,20250510,2025-05-10,831,73.1,21,261,Barré,31
1712,3,KM-004,20250108,2025-01-08,702,70.9,16,168,Needle Mark,47
1713,3,KM-025,20240801,2024-08-01,864,76.7,15,194,Hole,49
1714,3,KM-014,20220529,2022-05-29,797,80.3,10,119,Oil Spot,52
1715,3,KM-044,20241127,2024-11-27,888,85.8,18,239,Uneven Loop,41
1716,3,KM-013,20251130,2025-11-30,677,76.1,15,152,Needle Mark,60
1717,3,KM-048,20230719,2023-07-19,666,85.6,15,149,Oil Spot,44
1718,3,KM-049,20250621,2025-06-21,871,84.9,22,287,Hole,48
1719,3,KM-007,20220510,2022-05-10,633,67.3,8,75,Hole,26
1720,3,KM-006,20230801,2023-08-01,760,90.2,13,148,Needle Mark,52
1721,3,KM-010,20221106,2022-11-06,709,73.3,9,95,Oil Spot,44
1722,3,KM-021,20240820,2024-08-20,898,89.4,15,202,Uneven Loop,26
1723,3,KM-046,20240517,2024-05-17,689,72.8,9,93,Barré,15
1724,3,KM-010,20240811,2024-08-11,683,76.2,16,163,Barré,31
1725,3,KM-011,20240310,2024-03-10,887,79.9,15,199,Slub,22
1726,3,KM-045,20240829,2024-08-29,727,91.4,18,196,Needle Mark,33
1727,3,KM-007,20250418,2025-04-18,620,68.7,14,130,Uneven Loop,29
1728,3,KM-031,20250304,2025-03-04,687,85.7,17,175,Slub,57
1729,3,KM-024,20250318,2025-03-18,825,80.8,10,123,Uneven Loop,6
1730,3,KM-032,20250929,2025-09-29,890,74.3,13,173,Hole,28
1731,3,KM-005,20250107,2025-01-07,690,68.6,12,124,Slub,30
1732,3,KM-010,20220908,2022-09-08,656,91.8,20,196,Slub,17
1733,3,KM-041,20250918,2025-09-18,764,72.9,20,229,Hole,27
1734,3,KM-039,20250205,2025-02-05,853,65.4,22,281,Barré,31
1735,3,KM-011,20251002,2025-10-02,786,88.0,11,129,Barré,22
1736,3,KM-034,20250418,2025-04-18,612,78.2,22,201,Needle Mark,8
1737,3,KM-042,20230216,2023-02-16,722,83.9,12,129,Uneven Loop,32
1738,3,KM-022,20230219,2023-02-19,620,72.4,20,186,Slub,34
1739,3,KM-043,20240410,2024-04-10,641,74.0,8,76,Needle Mark,60
1740,3,KM-040,20250724,2025-07-24,605,84.8,8,72,Oil Spot,29
1741,3,KM-013,20250216,2025-02-16,840,75.3,8,100,Slub,48
1742,3,KM-018,20241120,2024-11-20,792,74.1,20,237,Barré,59
1743,3,KM-028,20250323,2025-03-23,808,84.1,10,121,Oil Spot,51
1744,3,KM-017,20240702,2024-07-02,882,70.2,12,158,Oil Spot,10
1745,3,KM-029,20231007,2023-10-07,643,86.7,22,212,Oil Spot,60
1746,3,KM-033,20221020,2022-10-20,658,65.6,10,98,Hole,20
1747,3,KM-005,20230809,2023-08-09,690,75.1,10,103,Barré,56
1748,3,KM-016,20241001,2024-10-01,644,88.3,8,77,Slub,5
1749,3,KM-048,20240624,2024-06-24,774,88.5,17,197,Hole,14
1750,3,KM-038,20250705,2025-07-05,835,82.0,13,162,Slub,11
1751,3,KM-040,20240520,2024-05-20,662,66.5,10,99,Needle Mark,52
1752,3,KM-006,20241122,2024-11-22,695,67.5,9,93,Hole,32
1753,3,KM-044,20250626,2025-06-26,719,70.7,19,204,Hole,29
1754,3,KM-021,20240622,2024-06-22,871,70.2,21,274,Needle Mark,50
1755,3,KM-032,20220423,2022-04-23,695,77.7,19,198,Slub,42
1756,3,KM-004,20230617,2023-06-17,826,70.0,8,99,Hole,16
1757,3,KM-013,20241222,2024-12-22,734,68.9,16,176,Barré,17
1758,3,KM-045,20250524,2025-05-24,663,84.0,9,89,Needle Mark,16
1759,3,KM-021,20220828,2022-08-28,716,69.4,18,193,Barré,23
1760,3,KM-039,20220924,2022-09-24,811,78.7,12,145,Needle Mark,32
1761,3,KM-017,20220417,2022-04-17,776,84.9,16,186,Hole,46
1762,3,KM-044,20241225,2024-12-25,728,72.6,10,109,Hole,8
1763,3,KM-005,20250901,2025-09-01,852,74.3,19,242,Hole,44
1764,3,KM-049,20220713,2022-07-13,820,67.2,20,246,Slub,33
1765,3,KM-001,20230314,2023-03-14,645,73.6,20,193,Oil Spot,49
1766,3,KM-044,20220302,2022-03-02,633,80.4,19,180,Oil Spot,33
1767,3,KM-023,20221228,2022-12-28,845,75.0,12,152,Uneven Loop,25
1768,3,KM-035,20230822,2023-08-22,697,71.2,10,104,Hole,49
1769,3,KM-023,20250121,2025-01-21,809,77.6,15,182,Oil Spot,55
1770,3,KM-026,20220206,2022-02-06,837,88.5,15,188,Uneven Loop,14
1771,3,KM-010,20250502,2025-05-02,797,76.3,8,95,Needle Mark,55
1772,3,KM-021,20230404,2023-04-04,795,91.7,18,214,Needle Mark,30
1773,3,KM-024,20240826,2024-08-26,607,76.7,21,191,Slub,16
1774,3,KM-010,20251014,2025-10-14,694,70.9,8,83,Uneven Loop,35
1775,3,KM-010,20241230,2024-12-30,738,74.1,8,88,Uneven Loop,30
1776,3,KM-011,20241219,2024-12-19,755,87.4,21,237,Barré,22
1777,3,KM-015,20230620,2023-06-20,697,78.1,19,198,Uneven Loop,32
1778,3,KM-028,20250130,2025-01-30,681,78.2,18,183,Hole,27
1779,3,KM-007,20241226,2024-12-26,634,90.7,19,180,Uneven Loop,43
1780,3,KM-019,20251022,2025-10-22,672,71.3,15,151,Needle Mark,31
1781,3,KM-032,20240715,2024-07-15,606,90.8,18,163,Needle Mark,26
1782,3,KM-041,20231128,2023-11-28,759,83.5,14,159,Barré,12
1783,3,KM-039,20231219,2023-12-19,666,79.3,13,129,Slub,28
1784,3,KM-045,20241017,2024-10-17,665,75.0,15,149,Hole,6
1785,3,KM-029,20230802,2023-08-02,789,76.3,11,130,Oil Spot,49
1786,3,KM-015,20230621,2023-06-21,760,82.1,22,250,Uneven Loop,55
1787,3,KM-018,20241005,2024-10-05,884,74.2,20,265,Oil Spot,49
1788,3,KM-013,20220820,2022-08-20,665,91.1,20,199,Slub,41
1789,3,KM-015,20230531,2023-05-31,721,87.0,11,118,Uneven Loop,41
1790,3,KM-031,20240428,2024-04-28,609,73.5,22,200,Hole,29
1791,3,KM-049,20250116,2025-01-16,675,81.8,9,91,Barré,36
1792,3,KM-030,20230203,2023-02-03,736,66.8,14,154,Needle Mark,55
1793,3,KM-050,20230108,2023-01-08,741,84.2,13,144,Hole,35
1794,3,KM-016,20240704,2024-07-04,714,82.1,13,139,Oil Spot,57
1795,3,KM-040,20230224,2023-02-24,847,80.2,20,254,Oil Spot,25
1796,3,KM-032,20230222,2023-02-22,760,81.3,16,182,Needle Mark,57
1797,3,KM-042,20250327,2025-03-27,696,90.9,17,177,Barré,12
1798,3,KM-019,20240503,2024-05-03,631,84.9,11,104,Barré,56
1799,3,KM-033,20240823,2024-08-23,744,71.7,14,156,Uneven Loop,49
1800,3,KM-001,20250821,2025-08-21,752,72.0,10,112,Oil Spot,6
1801,3,KM-002,20250302,2025-03-02,815,67.1,15,183,Needle Mark,33
1802,3,KM-041,20230523,2023-05-23,795,80.0,17,202,Uneven Loop,53
1803,3,KM-021,20250201,2025-02-01,655,90.3,15,147,Oil Spot,17
1804,3,KM-046,20250304,2025-03-04,832,72.7,17,212,Needle Mark,25
1805,3,KM-002,20240128,2024-01-28,663,66.4,13,129,Barré,35
1806,3,KM-024,20221027,2022-10-27,672,73.5,19,191,Uneven Loop,40
1807,3,KM-002,20221122,2022-11-22,822,82.5,14,172,Needle Mark,25
1808,3,KM-040,20240204,2024-02-04,617,82.4,13,120,Barré,53
1809,3,KM-037,20240319,2024-03-19,620,88.8,8,74,Slub,50
1810,3,KM-046,20250503,2025-05-03,667,78.4,22,220,Hole,13
1811,3,KM-010,20250216,2025-02-16,652,79.1,19,185,Needle Mark,10
1812,3,KM-049,20220111,2022-01-11,784,91.3,13,152,Hole,31
1813,3,KM-022,20220131,2022-01-31,635,78.3,16,152,Hole,38
1814,3,KM-027,20250315,2025-03-15,802,83.8,16,192,Hole,57
1815,3,KM-014,20241020,2024-10-20,829,69.3,20,248,Oil Spot,19
1816,3,KM-016,20230128,2023-01-28,628,82.4,16,150,Hole,8
1817,3,KM-042,20240124,2024-01-24,715,77.9,8,85,Needle Mark,53
1818,3,KM-015,20240213,2024-02-13,678,90.8,10,101,Barré,25
1819,3,KM-021,20251117,2025-11-17,798,85.4,18,215,Uneven Loop,6
1820,3,KM-033,20250411,2025-04-11,748,78.3,18,201,Slub,49
1821,3,KM-027,20240111,2024-01-11,881,66.8,11,145,Barré,7
1822,3,KM-014,20240413,2024-04-13,717,80.7,8,86,Oil Spot,49
1823,3,KM-006,20230709,2023-07-09,897,88.8,16,215,Needle Mark,30
1824,3,KM-014,20221013,2022-10-13,677,79.5,22,223,Slub,52
1825,3,KM-040,20220107,2022-01-07,744,72.2,13,145,Barré,29
