DyeingID,FactoryID,BatchID,FabricType,Shade,StartTime,EndTime,GreyKG,FinishKG,BatchLossPct,ReprocessFlag
1140,3,B8762,Single Jersey,Red,2022-03-06,2022-03-06 08:00:00,2558,2410,5.78,1
1141,3,B3805,Rib,Red,2025-02-08,2025-02-08 18:00:00,2847,2783,2.23,0
1142,3,B8019,Interlock,Sky Blue,2024-02-24,2024-02-24 16:00:00,1617,1528,5.49,0
1143,3,B8340,Single Jersey,Marl Grey,2022-05-29,2022-05-29 13:00:00,2761,2674,3.12,0
1144,3,B6291,Interlock,Black,2024-05-14,2024-05-14 09:00:00,2323,2237,3.68,0
1145,3,B9598,Single Jersey,Sky Blue,2024-02-14,2024-02-14 19:00:00,2730,2616,4.16,0
1146,3,B8412,Rib,Red,2022-05-08,2022-05-08 11:00:00,2606,2546,2.27,0
1147,3,B9095,Denim,Black,2022-11-14,2022-11-14 15:00:00,2784,2663,4.32,0
1148,3,B7399,Rib,Red,2025-08-01,2025-08-01 14:00:00,2752,2673,2.84,0
1149,3,B8262,Twill,Navy,2025-11-14,2025-11-14 06:00:00,2650,2594,2.09,0
1150,3,B8847,Twill,Black,2023-04-05,2023-04-05 07:00:00,1118,1085,2.95,0
1151,3,B3955,Single Jersey,Marl Grey,2024-03-31,2024-03-31 17:00:00,2968,2905,2.11,0
1152,3,B2445,Denim,Sky Blue,2022-11-23,2022-11-23 16:00:00,2739,2673,2.4,0
1153,3,B9847,Denim,Marl Grey,2024-10-22,2024-10-22 07:00:00,2085,1972,5.39,0
1154,3,B9368,Rib,Sky Blue,2022-10-27,2022-10-27 20:00:00,608,580,4.6,0
1155,3,B7582,Twill,Marl Grey,2023-05-15,2023-05-15 13:00:00,2941,2877,2.15,1
1156,3,B3161,Rib,Red,2022-03-21,2022-03-21 14:00:00,1101,1053,4.36,0
1157,3,B4784,Rib,Olive,2025-03-02,2025-03-02 16:00:00,2594,2473,4.65,0
1158,3,B5977,Denim,Red,2025-02-26,2025-02-26 12:00:00,689,668,2.97,0
1159,3,B9041,Interlock,Red,2025-02-02,2025-02-02 18:00:00,2593,2477,4.46,0
1160,3,B4691,Rib,Olive,2024-03-20,2024-03-20 13:00:00,1951,1858,4.76,1
1161,3,B8245,Rib,Marl Grey,2022-09-23,2022-09-23 16:00:00,915,868,5.06,0
1162,3,B4572,Single Jersey,Olive,2025-09-23,2025-09-23 19:00:00,1848,1785,3.36,1
1163,3,B6214,Twill,Marl Grey,2024-06-16,2024-06-16 14:00:00,634,612,3.43,0
1164,3,B8838,Denim,White,2024-04-14,2024-04-14 10:00:00,1411,1353,4.07,0
1165,3,B5315,Single Jersey,Olive,2023-01-30,2023-01-30 07:00:00,2005,1886,5.93,0
1166,3,B2250,Interlock,Black,2024-07-26,2024-07-26 16:00:00,1763,1665,5.55,0
1167,3,B2677,Rib,Navy,2023-09-21,2023-09-21 14:00:00,1821,1722,5.4,0
1168,3,B8273,Single Jersey,Olive,2023-07-30,2023-07-30 15:00:00,2111,1999,5.28,0
1169,3,B2223,Single Jersey,White,2022-02-21,2022-02-21 13:00:00,2293,2166,5.51,0
1170,3,B9810,Single Jersey,Sky Blue,2025-11-08,2025-11-08 18:00:00,1082,1050,2.93,0
1171,3,B5374,Interlock,Red,2023-08-22,2023-08-22 13:00:00,2598,2515,3.17,0
1172,3,B5807,Single Jersey,Sky Blue,2024-09-16,2024-09-16 19:00:00,1449,1372,5.28,0
1173,3,B8000,Interlock,Sky Blue,2024-08-06,2024-08-06 08:00:00,588,574,2.27,0
1174,3,B6231,Twill,Navy,2022-05-19,2022-05-19 07:00:00,2542,2439,4.02,0
1175,3,B6817,Denim,Red,2025-08-10,2025-08-10 15:00:00,1999,1922,3.81,0
1176,3,B3413,Twill,Navy,2022-02-22,2022-02-22 18:00:00,927,889,4.04,0
1177,3,B4414,Single Jersey,Navy,2023-04-04,2023-04-04 11:00:00,2813,2663,5.32,0
1178,3,B5985,Rib,Sky Blue,2024-10-28,2024-10-28 12:00:00,1428,1386,2.91,0
1179,3,B7108,Single Jersey,White,2025-06-13,2025-06-13 09:00:00,1921,1834,4.51,0
1180,3,B8091,Twill,Black,2024-03-09,2024-03-09 18:00:00,2411,2274,5.64,0
1181,3,B7296,Twill,Marl Grey,2023-03-08,2023-03-08 11:00:00,1542,1487,3.56,0
1182,3,B6844,Denim,Olive,2022-01-06,2022-01-06 17:00:00,837,789,5.69,0
1183,3,B2882,Twill,Black,2023-05-18,2023-05-18 08:00:00,2310,2263,2.01,1
1184,3,B3712,Single Jersey,White,2023-08-31,2023-08-31 16:00:00,885,852,3.62,0
1185,3,B5696,Single Jersey,Navy,2022-02-19,2022-02-19 12:00:00,1728,1635,5.35,0
1186,3,B1959,Denim,Olive,2023-04-16,2023-04-16 13:00:00,2803,2724,2.81,0
1187,3,B5715,Single Jersey,Marl Grey,2024-02-29,2024-02-29 08:00:00,1026,981,4.37,0
1188,3,B9782,Twill,Olive,2023-12-09,2023-12-09 06:00:00,1488,1400,5.88,0
1189,3,B3483,Twill,Sky Blue,2022-01-29,2022-01-29 15:00:00,1924,1810,5.88,0
1190,3,B7299,Rib,Black,2023-12-23,2023-12-23 13:00:00,2784,2629,5.56,0
1191,3,B8531,Single Jersey,White,2022-10-28,2022-10-28 07:00:00,2046,1924,5.96,0
1192,3,B1024,Rib,Olive,2023-08-17,2023-08-17 18:00:00,2114,1994,5.66,0
1193,3,B1525,Rib,Sky Blue,2023-08-02,2023-08-02 09:00:00,1024,998,2.53,0
1194,3,B5401,Denim,White,2022-05-01,2022-05-01 09:00:00,2729,2670,2.16,0
1195,3,B8171,Twill,White,2023-05-21,2023-05-21 15:00:00,1404,1325,5.56,0
1196,3,B1264,Single Jersey,Red,2022-03-31,2022-03-31 16:00:00,2352,2247,4.46,0
1197,3,B5987,Interlock,Sky Blue,2025-04-11,2025-04-11 15:00:00,2153,2099,2.48,0
1198,3,B3690,Rib,Navy,2022-07-11,2022-07-11 12:00:00,1935,1891,2.25,0
1199,3,B6906,Twill,Olive,2024-02-17,2024-02-17 06:00:00,1073,1014,5.47,0
1200,3,B2802,Denim,Red,2024-10-14,2024-10-14 09:00:00,1508,1448,3.96,0
1201,3,B2089,Denim,White,2024-10-07,2024-10-07 20:00:00,1961,1864,4.94,0
1202,3,B6486,Interlock,White,2023-12-05,2023-12-05 13:00:00,1146,1093,4.56,0
1203,3,B7154,Interlock,Sky Blue,2024-12-01,2024-12-01 09:00:00,879,850,3.19,1
1204,3,B9971,Interlock,Black,2022-01-16,2022-01-16 07:00:00,1232,1170,4.97,0
1205,3,B4412,Interlock,Sky Blue,2023-09-06,2023-09-06 14:00:00,1681,1585,5.7,0
1206,3,B7542,Twill,Navy,2023-06-25,2023-06-25 15:00:00,1239,1187,4.13,0
1207,3,B1013,Interlock,Red,2024-08-20,2024-08-20 20:00:00,1487,1400,5.83,1
1208,3,B6917,Interlock,Red,2024-07-24,2024-07-24 15:00:00,842,812,3.5,0
1209,3,B4243,Rib,Olive,2023-03-06,2023-03-06 15:00:00,880,858,2.46,0
1210,3,B8503,Denim,White,2025-08-18,2025-08-18 07:00:00,2411,2305,4.36,0
1211,3,B3195,Single Jersey,Olive,2022-02-09,2022-02-09 13:00:00,557,532,4.33,0
1212,3,B9119,Twill,Red,2025-05-01,2025-05-01 14:00:00,888,851,4.06,1
1213,3,B7127,Denim,Black,2022-08-24,2022-08-24 13:00:00,744,726,2.4,0
1214,3,B4984,Single Jersey,Olive,2024-01-02,2024-01-02 07:00:00,1344,1285,4.33,0
1215,3,B5098,Rib,Red,2023-03-26,2023-03-26 07:00:00,2471,2368,4.14,0
1216,3,B1242,Twill,Sky Blue,2025-04-02,2025-04-02 06:00:00,2746,2682,2.31,0
1217,3,B7641,Denim,Olive,2023-04-04,2023-04-04 13:00:00,2233,2161,3.2,0
1218,3,B1866,Twill,Marl Grey,2023-02-10,2023-02-10 19:00:00,2744,2617,4.61,1
1219,3,B8009,Denim,Marl Grey,2024-05-17,2024-05-17 07:00:00,1310,1270,2.98,0
1220,3,B7099,Interlock,Navy,2025-07-04,2025-07-04 08:00:00,1303,1276,2.05,1
1221,3,B4198,Single Jersey,Navy,2022-06-29,2022-06-29 16:00:00,2557,2461,3.73,0
1222,3,B6490,Single Jersey,Marl Grey,2022-04-24,2022-04-24 10:00:00,1837,1732,5.66,0
1223,3,B2565,Single Jersey,Olive,2024-01-20,2024-01-20 06:00:00,1128,1104,2.11,0
1224,3,B2689,Interlock,Black,2022-09-09,2022-09-09 08:00:00,1548,1497,3.28,0
1225,3,B1312,Single Jersey,Sky Blue,2025-09-29,2025-09-29 19:00:00,2145,2065,3.7,0
1226,3,B9508,Rib,Navy,2023-12-10,2023-12-10 06:00:00,1055,997,5.41,0
1227,3,B6234,Rib,Sky Blue,2025-06-14,2025-06-14 06:00:00,2904,2830,2.52,0
1228,3,B7102,Twill,Navy,2022-10-21,2022-10-21 15:00:00,612,597,2.38,0
1229,3,B1759,Single Jersey,Black,2023-01-03,2023-01-03 09:00:00,1350,1309,3.02,0
1230,3,B2655,Rib,Navy,2022-01-05,2022-01-05 07:00:00,1213,1171,3.45,0
1231,3,B4517,Rib,Navy,2022-01-10,2022-01-10 12:00:00,2948,2859,3.02,0
1232,3,B5641,Interlock,Navy,2023-01-27,2023-01-27 10:00:00,1387,1342,3.22,0
1233,3,B5881,Denim,Red,2022-07-04,2022-07-04 15:00:00,2253,2136,5.17,0
1234,3,B9388,Twill,Red,2025-04-08,2025-04-08 17:00:00,1291,1251,3.07,0
1235,3,B6842,Rib,Red,2022-04-28,2022-04-28 20:00:00,2358,2250,4.55,0
1236,3,B4973,Interlock,Marl Grey,2022-03-03,2022-03-03 08:00:00,2846,2726,4.2,0
1237,3,B8731,Rib,Olive,2024-02-23,2024-02-23 17:00:00,2157,2041,5.34,1
1238,3,B3909,Twill,Red,2024-02-08,2024-02-08 07:00:00,2019,1912,5.26,0
1239,3,B5382,Twill,Sky Blue,2025-05-01,2025-05-01 09:00:00,2097,1974,5.84,0
1240,3,B9370,Single Jersey,White,2025-05-05,2025-05-05 13:00:00,2206,2125,3.67,1
1241,3,B7053,Rib,Navy,2025-11-29,2025-11-29 08:00:00,2156,2039,5.4,0
1242,3,B5727,Twill,Sky Blue,2022-08-19,2022-08-19 17:00:00,1609,1517,5.7,0
1243,3,B6206,Rib,Olive,2025-03-10,2025-03-10 17:00:00,1353,1295,4.24,0
1244,3,B7680,Rib,Sky Blue,2025-01-08,2025-01-08 09:00:00,2861,2740,4.21,0
1245,3,B3524,Interlock,Navy,2022-09-13,2022-09-13 10:00:00,2090,2006,3.98,0
1246,3,B2691,Interlock,Red,2022-04-24,2022-04-24 16:00:00,835,813,2.63,0
1247,3,B7854,Rib,Marl Grey,2024-04-05,2024-04-05 09:00:00,2740,2583,5.72,0
1248,3,B5695,Twill,White,2022-12-17,2022-12-17 16:00:00,1845,1771,4.0,0
1249,3,B1428,Twill,Sky Blue,2022-11-14,2022-11-14 10:00:00,914,881,3.57,0
1250,3,B8706,Denim,Marl Grey,2023-06-24,2023-06-24 18:00:00,1468,1402,4.46,0
1251,3,B9951,Single Jersey,Red,2022-12-27,2022-12-27 14:00:00,893,862,3.42,0
1252,3,B2364,Single Jersey,Red,2024-05-15,2024-05-15 07:00:00,2610,2489,4.62,0
1253,3,B1478,Rib,Black,2023-02-22,2023-02-22 12:00:00,2536,2403,5.23,0
1254,3,B1965,Twill,Marl Grey,2025-05-26,2025-05-26 07:00:00,1180,1119,5.1,0
1255,3,B5487,Denim,White,2024-03-19,2024-03-19 20:00:00,2235,2117,5.26,0
1256,3,B1312,Denim,Navy,2022-02-15,2022-02-15 07:00:00,2083,1980,4.93,0
1257,3,B3159,Single Jersey,Olive,2024-03-22,2024-03-22 10:00:00,2131,2021,5.14,0
1258,3,B8242,Twill,Navy,2024-07-16,2024-07-16 17:00:00,1824,1740,4.57,0
1259,3,B3694,Twill,Sky Blue,2022-11-12,2022-11-12 20:00:00,1714,1656,3.38,0
1260,3,B4133,Denim,Black,2025-02-10,2025-02-10 19:00:00,2384,2323,2.55,0
1261,3,B5924,Single Jersey,Navy,2025-05-06,2025-05-06 19:00:00,2119,2007,5.28,0
1262,3,B2309,Single Jersey,Navy,2024-03-22,2024-03-22 10:00:00,2194,2088,4.81,0
1263,3,B8539,Single Jersey,White,2024-09-16,2024-09-16 12:00:00,2179,2096,3.81,0
1264,3,B4673,Rib,Olive,2025-01-25,2025-01-25 12:00:00,1403,1341,4.4,1
1265,3,B2760,Rib,Olive,2022-12-30,2022-12-30 17:00:00,2839,2779,2.11,0
1266,3,B5045,Denim,White,2024-03-27,2024-03-27 18:00:00,1614,1534,4.93,1
1267,3,B2332,Rib,Navy,2024-04-27,2024-04-27 13:00:00,1448,1403,3.09,0
1268,3,B7869,Twill,Marl Grey,2025-01-18,2025-01-18 18:00:00,1340,1261,5.83,0
1269,3,B2644,Interlock,Black,2024-01-12,2024-01-12 07:00:00,2807,2689,4.18,0
1270,3,B2017,Single Jersey,Sky Blue,2023-08-06,2023-08-06 07:00:00,2278,2187,3.97,0
1271,3,B5113,Denim,Black,2025-08-10,2025-08-10 15:00:00,924,890,3.6,0
1272,3,B2360,Single Jersey,Black,2022-11-27,2022-11-27 20:00:00,1776,1693,4.62,0
1273,3,B1633,Rib,White,2024-11-18,2024-11-18 12:00:00,2801,2651,5.32,0
1274,3,B2950,Twill,White,2025-09-22,2025-09-22 15:00:00,635,603,4.99,1
1275,3,B1648,Rib,Olive,2022-06-26,2022-06-26 09:00:00,1091,1063,2.49,0
1276,3,B5224,Denim,Marl Grey,2022-05-06,2022-05-06 08:00:00,1848,1788,3.21,0
1277,3,B1981,Rib,Olive,2025-01-16,2025-01-16 13:00:00,1308,1277,2.3,1
1278,3,B2575,Twill,Sky Blue,2022-01-26,2022-01-26 12:00:00,2923,2852,2.4,0
1279,3,B1962,Single Jersey,Olive,2023-04-03,2023-04-03 07:00:00,2468,2408,2.4,0
1280,3,B9118,Single Jersey,Navy,2023-09-29,2023-09-29 16:00:00,1053,998,5.13,1
1281,3,B6069,Single Jersey,Navy,2022-06-18,2022-06-18 06:00:00,1742,1644,5.62,0
1282,3,B3647,Denim,White,2025-04-04,2025-04-04 19:00:00,861,833,3.16,1
1283,3,B9742,Twill,Sky Blue,2022-02-07,2022-02-07 20:00:00,1725,1668,3.27,0
1284,3,B2230,Denim,Navy,2024-07-25,2024-07-25 13:00:00,2286,2196,3.91,0
1285,3,B7235,Interlock,Sky Blue,2023-01-19,2023-01-19 14:00:00,2255,2192,2.75,1
1286,3,B2305,Single Jersey,Marl Grey,2024-03-26,2024-03-26 16:00:00,2545,2463,3.21,0
1287,3,B7208,Single Jersey,Sky Blue,2022-09-25,2022-09-25 16:00:00,2865,2693,6.0,0
1288,3,B3486,Single Jersey,Olive,2025-02-13,2025-02-13 09:00:00,1663,1571,5.51,1
1289,3,B2350,Interlock,Navy,2023-12-11,2023-12-11 12:00:00,1857,1816,2.21,0
1290,3,B4039,Twill,Black,2024-12-03,2024-12-03 11:00:00,2165,2074,4.19,0
1291,3,B3739,Interlock,Navy,2024-05-03,2024-05-03 06:00:00,2535,2409,4.96,0
1292,3,B3276,Interlock,Olive,2025-09-05,2025-09-05 17:00:00,2492,2370,4.88,1
1293,3,B8643,Denim,White,2022-10-28,2022-10-28 14:00:00,2946,2804,4.82,0
1294,3,B6880,Twill,Red,2024-01-04,2024-01-04 15:00:00,2976,2882,3.13,0
1295,3,B4619,Single Jersey,Black,2024-02-08,2024-02-08 17:00:00,2012,1963,2.42,0
1296,3,B6582,Twill,Red,2024-09-30,2024-09-30 09:00:00,1924,1813,5.76,0
1297,3,B6990,Interlock,Sky Blue,2024-02-06,2024-02-06 08:00:00,2567,2485,3.18,0
1298,3,B8344,Single Jersey,Red,2024-01-01,2024-01-01 16:00:00,1139,1098,3.56,0
1299,3,B6924,Twill,Olive,2022-04-23,2022-04-23 13:00:00,606,587,3.04,0
1300,3,B1369,Single Jersey,Black,2023-12-09,2023-12-09 10:00:00,1704,1611,5.44,0
1301,3,B2822,Rib,Black,2024-03-31,2024-03-31 12:00:00,2048,1965,4.04,0
1302,3,B3949,Interlock,Black,2024-07-24,2024-07-24 20:00:00,2596,2497,3.78,0
1303,3,B1084,Single Jersey,Marl Grey,2025-10-23,2025-10-23 16:00:00,2186,2106,3.64,0
1304,3,B5455,Single Jersey,Red,2024-03-15,2024-03-15 12:00:00,1055,1011,4.15,1
1305,3,B3760,Rib,White,2022-07-23,2022-07-23 16:00:00,955,931,2.49,0
1306,3,B3643,Rib,Navy,2024-11-17,2024-11-17 14:00:00,1085,1039,4.21,0
1307,3,B3539,Interlock,Black,2025-05-22,2025-05-22 08:00:00,2695,2611,3.11,0
1308,3,B9618,Rib,Olive,2024-12-03,2024-12-03 06:00:00,2982,2851,4.36,0
1309,3,B5471,Single Jersey,Black,2022-05-30,2022-05-30 07:00:00,2770,2684,3.07,0
1310,3,B4738,Interlock,Sky Blue,2023-11-24,2023-11-24 11:00:00,916,871,4.82,0
1311,3,B1486,Interlock,Navy,2023-12-13,2023-12-13 20:00:00,1805,1699,5.87,0
1312,3,B3385,Rib,Sky Blue,2023-05-08,2023-05-08 06:00:00,2673,2556,4.37,0
1313,3,B8154,Interlock,Black,2023-09-19,2023-09-19 06:00:00,1972,1857,5.83,0
1314,3,B8608,Denim,Navy,2022-11-06,2022-11-06 19:00:00,619,603,2.51,0
1315,3,B2192,Single Jersey,Olive,2025-05-19,2025-05-19 17:00:00,919,877,4.49,0
1316,3,B6397,Rib,Olive,2025-09-15,2025-09-15 08:00:00,816,779,4.45,0
1317,3,B9364,Single Jersey,Marl Grey,2022-05-27,2022-05-27 18:00:00,1575,1525,3.15,0
1318,3,B8440,Interlock,Marl Grey,2023-07-20,2023-07-20 16:00:00,1027,983,4.2,0
1319,3,B9354,Denim,White,2025-05-18,2025-05-18 11:00:00,1414,1384,2.09,0
1320,3,B9154,Denim,Marl Grey,2023-03-20,2023-03-20 14:00:00,602,573,4.69,0
1321,3,B2890,Rib,Black,2023-10-21,2023-10-21 20:00:00,1408,1333,5.3,0
1322,3,B8284,Interlock,Navy,2022-10-06,2022-10-06 19:00:00,2148,2053,4.39,1
1323,3,B6438,Denim,Olive,2025-05-18,2025-05-18 15:00:00,1910,1801,5.66,0
1324,3,B6014,Single Jersey,White,2025-01-13,2025-01-13 06:00:00,1639,1593,2.75,0
1325,3,B7866,Denim,Red,2023-09-19,2023-09-19 11:00:00,2820,2691,4.55,0
1326,3,B3510,Denim,White,2025-01-13,2025-01-13 17:00:00,2725,2623,3.72,0
1327,3,B1794,Twill,Olive,2022-03-15,2022-03-15 18:00:00,2221,2135,3.84,0
1328,3,B5478,Interlock,Red,2023-09-05,2023-09-05 13:00:00,677,661,2.33,0
1329,3,B7789,Single Jersey,Navy,2023-12-02,2023-12-02 15:00:00,2213,2109,4.66,1
1330,3,B1959,Rib,Olive,2025-02-09,2025-02-09 09:00:00,1400,1336,4.54,0
1331,3,B8846,Twill,White,2022-01-30,2022-01-30 10:00:00,1158,1105,4.56,0
1332,3,B5413,Interlock,Red,2023-01-12,2023-01-12 18:00:00,2543,2404,5.44,0
1333,3,B1149,Denim,Olive,2023-10-14,2023-10-14 10:00:00,1254,1216,2.96,0
1334,3,B3852,Rib,Olive,2024-05-07,2024-05-07 07:00:00,2598,2545,2.02,1
1335,3,B8444,Rib,Olive,2023-03-27,2023-03-27 19:00:00,953,906,4.88,0
1336,3,B7526,Denim,Black,2023-02-19,2023-02-19 10:00:00,1841,1764,4.14,0
1337,3,B1471,Twill,Navy,2023-05-15,2023-05-15 08:00:00,2543,2434,4.25,0
1338,3,B5547,Rib,Olive,2024-07-08,2024-07-08 09:00:00,2352,2299,2.25,0
1339,3,B4631,Rib,White,2022-04-11,2022-04-11 08:00:00,1884,1795,4.7,0
1340,3,B4641,Single Jersey,Olive,2023-09-20,2023-09-20 12:00:00,2702,2548,5.69,0
1341,3,B4708,Single Jersey,Olive,2022-06-07,2022-06-07 12:00:00,582,549,5.65,0
1342,3,B7427,Rib,Marl Grey,2022-05-04,2022-05-04 13:00:00,2957,2887,2.36,0
1343,3,B5841,Rib,White,2023-08-20,2023-08-20 07:00:00,1068,1011,5.32,1
1344,3,B7672,Twill,White,2022-02-13,2022-02-13 09:00:00,1224,1155,5.62,0
1345,3,B3885,Twill,Red,2025-05-16,2025-05-16 19:00:00,2974,2889,2.84,0
1346,3,B1081,Twill,Navy,2025-11-16,2025-11-16 09:00:00,1016,962,5.28,0
1347,3,B2984,Rib,White,2023-11-14,2023-11-14 18:00:00,1142,1096,4.0,0
1348,3,B6870,Single Jersey,Navy,2025-05-23,2025-05-23 15:00:00,1119,1094,2.18,1
1349,3,B1798,Single Jersey,White,2024-08-26,2024-08-26 15:00:00,1480,1412,4.57,0
1350,3,B4697,Twill,White,2023-05-01,2023-05-01 06:00:00,2495,2436,2.34,1
1351,3,B1355,Rib,Marl Grey,2022-10-17,2022-10-17 12:00:00,2882,2749,4.59,0
1352,3,B3395,Rib,Sky Blue,2023-03-02,2023-03-02 10:00:00,1894,1827,3.51,0
1353,3,B9064,Single Jersey,White,2023-02-07,2023-02-07 06:00:00,2009,1940,3.42,0
1354,3,B8364,Denim,White,2024-07-30,2024-07-30 18:00:00,1084,1052,2.91,0
1355,3,B6638,Rib,Navy,2025-07-12,2025-07-12 16:00:00,1459,1424,2.33,0
1356,3,B8679,Twill,Sky Blue,2023-10-17,2023-10-17 12:00:00,2689,2552,5.07,0
1357,3,B5745,Twill,Marl Grey,2025-04-05,2025-04-05 18:00:00,1679,1589,5.35,0
1358,3,B2937,Denim,Olive,2022-07-03,2022-07-03 20:00:00,1944,1889,2.78,0
1359,3,B2710,Single Jersey,Marl Grey,2023-12-22,2023-12-22 12:00:00,2348,2209,5.9,0
1360,3,B8012,Interlock,Black,2022-10-12,2022-10-12 20:00:00,1911,1859,2.71,0
1361,3,B7849,Single Jersey,Navy,2023-06-07,2023-06-07 07:00:00,608,576,5.14,0
1362,3,B6261,Twill,White,2024-10-08,2024-10-08 17:00:00,725,698,3.63,1
1363,3,B1980,Rib,Navy,2024-09-30,2024-09-30 13:00:00,1507,1472,2.28,1
1364,3,B9963,Twill,Black,2025-05-14,2025-05-14 12:00:00,2082,1987,4.52,0
1365,3,B4350,Interlock,Navy,2023-07-03,2023-07-03 07:00:00,1054,1026,2.6,0
1366,3,B9833,Interlock,White,2022-01-12,2022-01-12 19:00:00,1136,1110,2.29,0
1367,3,B9467,Interlock,Marl Grey,2024-06-05,2024-06-05 13:00:00,2599,2508,3.47,0
1368,3,B2372,Single Jersey,Olive,2022-02-16,2022-02-16 06:00:00,1123,1073,4.43,0
1369,3,B1473,Rib,Red,2024-04-14,2024-04-14 18:00:00,1878,1782,5.09,0
1370,3,B9812,Denim,Marl Grey,2024-04-25,2024-04-25 07:00:00,1108,1047,5.49,0
1371,3,B4394,Rib,Olive,2024-07-22,2024-07-22 14:00:00,2291,2213,3.38,0
1372,3,B7227,Twill,White,2024-09-14,2024-09-14 14:00:00,1354,1320,2.51,0
1373,3,B5224,Single Jersey,Red,2022-06-25,2022-06-25 12:00:00,2768,2690,2.81,0
1374,3,B6611,Denim,Black,2023-05-09,2023-05-09 08:00:00,1896,1790,5.58,0
1375,3,B1675,Single Jersey,Black,2024-05-16,2024-05-16 12:00:00,1625,1549,4.67,1
1376,3,B6785,Rib,Marl Grey,2024-04-07,2024-04-07 13:00:00,2252,2171,3.57,0
1377,3,B4609,Interlock,Black,2025-01-25,2025-01-25 11:00:00,1091,1047,3.95,0
1378,3,B6659,Rib,Sky Blue,2022-03-08,2022-03-08 16:00:00,1519,1458,3.96,0
1379,3,B7426,Interlock,Sky Blue,2024-02-18,2024-02-18 10:00:00,2080,1987,4.45,0
1380,3,B9666,Twill,White,2022-08-01,2022-08-01 10:00:00,1702,1627,4.35,0
1381,3,B5718,Interlock,Sky Blue,2024-06-09,2024-06-09 08:00:00,992,971,2.09,0
1382,3,B6159,Single Jersey,Red,2024-09-06,2024-09-06 11:00:00,2869,2796,2.52,0
1383,3,B7276,Denim,Olive,2022-10-27,2022-10-27 19:00:00,949,924,2.57,0
1384,3,B7909,Rib,Sky Blue,2024-07-06,2024-07-06 08:00:00,2332,2203,5.5,0
1385,3,B4791,Interlock,Marl Grey,2023-07-08,2023-07-08 09:00:00,589,562,4.46,0
1386,3,B5217,Interlock,Sky Blue,2024-07-03,2024-07-03 10:00:00,1067,1042,2.29,0
1387,3,B8161,Interlock,Black,2022-06-08,2022-06-08 20:00:00,1262,1229,2.59,0
1388,3,B9084,Twill,White,2024-06-26,2024-06-26 13:00:00,525,508,3.15,0
1389,3,B8596,Rib,Olive,2025-01-27,2025-01-27 16:00:00,976,922,5.46,0
1390,3,B1850,Twill,Black,2023-03-19,2023-03-19 08:00:00,1333,1294,2.92,0
1391,3,B2533,Interlock,Red,2022-11-02,2022-11-02 08:00:00,2775,2643,4.72,0
1392,3,B4981,Rib,Red,2024-12-30,2024-12-30 17:00:00,1139,1084,4.77,0
1393,3,B5419,Interlock,Black,2025-01-26,2025-01-26 13:00:00,2116,2032,3.95,0
1394,3,B1192,Twill,Navy,2023-05-20,2023-05-20 19:00:00,2167,2069,4.52,0
1395,3,B9523,Twill,Navy,2025-03-31,2025-03-31 20:00:00,517,504,2.45,0
1396,3,B3482,Single Jersey,Sky Blue,2024-04-20,2024-04-20 14:00:00,700,661,5.57,0
1397,3,B5787,Denim,Olive,2022-02-02,2022-02-02 19:00:00,1018,981,3.55,0
1398,3,B9898,Rib,Navy,2025-04-22,2025-04-22 15:00:00,1370,1319,3.69,0
1399,3,B7242,Single Jersey,Sky Blue,2024-01-22,2024-01-22 14:00:00,2586,2517,2.67,0
1400,3,B7643,Twill,Marl Grey,2024-08-02,2024-08-02 19:00:00,851,810,4.79,0
1401,3,B6497,Interlock,White,2023-09-15,2023-09-15 15:00:00,1671,1578,5.56,0
1402,3,B3180,Single Jersey,White,2024-06-30,2024-06-30 17:00:00,2017,1902,5.67,0
1403,3,B1851,Single Jersey,Sky Blue,2024-03-20,2024-03-20 18:00:00,1269,1236,2.58,0
1404,3,B2533,Denim,Navy,2024-01-20,2024-01-20 20:00:00,2032,1987,2.2,0
1405,3,B1014,Single Jersey,Black,2025-04-13,2025-04-13 11:00:00,1859,1800,3.17,1
1406,3,B9693,Single Jersey,White,2023-07-15,2023-07-15 14:00:00,699,678,2.87,0
1407,3,B1585,Interlock,Olive,2022-08-23,2022-08-23 09:00:00,779,761,2.25,1
1408,3,B2046,Interlock,Red,2024-09-21,2024-09-21 16:00:00,2076,1960,5.57,0
1409,3,B4499,Interlock,Navy,2023-02-26,2023-02-26 14:00:00,2639,2519,4.54,1
1410,3,B4559,Twill,Olive,2024-04-03,2024-04-03 09:00:00,2376,2298,3.28,0
1411,3,B1689,Denim,Marl Grey,2023-02-18,2023-02-18 20:00:00,549,535,2.41,0
1412,3,B6206,Twill,Olive,2025-07-21,2025-07-21 13:00:00,2332,2275,2.44,0
1413,3,B9993,Interlock,Black,2023-03-09,2023-03-09 08:00:00,873,821,5.85,0
1414,3,B8579,Single Jersey,Red,2023-07-16,2023-07-16 17:00:00,2983,2860,4.11,0
1415,3,B4345,Twill,Marl Grey,2025-08-20,2025-08-20 14:00:00,921,886,3.74,1
1416,3,B7377,Twill,Sky Blue,2025-07-18,2025-07-18 15:00:00,2619,2464,5.91,1
1417,3,B8700,Twill,Red,2025-08-25,2025-08-25 09:00:00,1959,1874,4.32,0
1418,3,B4263,Rib,Red,2025-03-15,2025-03-15 11:00:00,768,738,3.91,1
1419,3,B1460,Interlock,White,2023-10-30,2023-10-30 16:00:00,1349,1301,3.5,0
